no;id;period;y;g;D;alpha_i;x1;x2
1660;277;4;0;0;0;-0.2795;-0.7999;0
1661;277;5;0;0;0;-0.2795;-0.7999;0
1662;277;6;1;0;0;-0.2795;-0.7999;0
1663;278;1;0;0;0;0.0911;-0.3768;0
1664;278;2;0;0;0;0.0911;-0.3768;0
1665;278;3;1;0;0;0.0911;-0.3768;0
1666;278;4;0;0;0;0.0911;-0.3768;0
1667;278;5;1;0;0;0.0911;-0.3768;0
1668;278;6;1;0;0;0.0911;-0.3768;0
1669;279;1;1;0;0;0.0193;0.4852;1
1670;279;2;0;0;0;0.0193;0.4852;1
1671;279;3;0;0;0;0.0193;0.4852;1
1672;279;4;1;0;0;0.0193;0.4852;1
1673;279;5;0;0;0;0.0193;0.4852;1
1674;279;6;1;0;0;0.0193;0.4852;1
1675;280;1;0;0;0;-0.5249;-1.1063;1
1676;280;2;1;0;0;-0.5249;-1.1063;1
1677;280;3;1;0;0;-0.5249;-1.1063;1
1678;280;4;1;0;0;-0.5249;-1.1063;1
1679;280;5;0;0;0;-0.5249;-1.1063;1
1680;280;6;0;0;0;-0.5249;-1.1063;1
1681;281;1;1;0;0;0.726;-0.0808;1
1682;281;2;0;0;0;0.726;-0.0808;1
1683;281;3;0;0;0;0.726;-0.0808;1
1684;281;4;0;0;0;0.726;-0.0808;1
1685;281;5;0;0;0;0.726;-0.0808;1
1686;281;6;0;0;0;0.726;-0.0808;1
1687;282;1;0;0;0;0.1713;-1.5543;1
1688;282;2;0;0;0;0.1713;-1.5543;1
1689;282;3;0;0;0;0.1713;-1.5543;1
1690;282;4;0;0;0;0.1713;-1.5543;1
1691;282;5;0;0;0;0.1713;-1.5543;1
1692;282;6;1;0;0;0.1713;-1.5543;1
1693;283;1;1;0;0;-0.728;-0.8667;1
1694;283;2;0;0;0;-0.728;-0.8667;1
1695;283;3;0;0;0;-0.728;-0.8667;1
1696;283;4;0;0;0;-0.728;-0.8667;1
1697;283;5;0;0;0;-0.728;-0.8667;1
1698;283;6;1;0;0;-0.728;-0.8667;1
1699;284;1;0;0;0;-0.462;-0.8994;1
1700;284;2;0;0;0;-0.462;-0.8994;1
1701;284;3;0;0;0;-0.462;-0.8994;1
1702;284;4;0;0;0;-0.462;-0.8994;1
1703;284;5;0;0;0;-0.462;-0.8994;1
1704;284;6;0;0;0;-0.462;-0.8994;1
1705;285;1;0;0;0;-0.081;0.9622;0
1706;285;2;1;0;0;-0.081;0.9622;0
1707;285;3;0;0;0;-0.081;0.9622;0
1708;285;4;0;0;0;-0.081;0.9622;0
1709;285;5;0;0;0;-0.081;0.9622;0
1710;285;6;0;0;0;-0.081;0.9622;0
1711;286;1;0;0;0;1.3943;1.1811;0
1712;286;2;1;0;0;1.3943;1.1811;0
1713;286;3;1;0;0;1.3943;1.1811;0
1714;286;4;1;0;0;1.3943;1.1811;0
1715;286;5;0;0;0;1.3943;1.1811;0
1716;286;6;1;0;0;1.3943;1.1811;0
1717;287;1;0;0;0;0.3405;0.1361;1
1718;287;2;0;0;0;0.3405;0.1361;1
1719;287;3;0;0;0;0.3405;0.1361;1
1720;287;4;0;0;0;0.3405;0.1361;1
1721;287;5;0;0;0;0.3405;0.1361;1
1722;287;6;0;0;0;0.3405;0.1361;1
1723;288;1;0;0;0;-0.2108;-0.5879;1
1724;288;2;0;0;0;-0.2108;-0.5879;1
1725;288;3;0;0;0;-0.2108;-0.5879;1
1726;288;4;0;0;0;-0.2108;-0.5879;1
1727;288;5;0;0;0;-0.2108;-0.5879;1
1728;288;6;0;0;0;-0.2108;-0.5879;1
1729;289;1;1;0;0;-0.0633;0.8124;0
1730;289;2;0;0;0;-0.0633;0.8124;0
1731;289;3;1;0;0;-0.0633;0.8124;0
1732;289;4;1;0;0;-0.0633;0.8124;0
1733;289;5;0;0;0;-0.0633;0.8124;0
1734;289;6;1;0;0;-0.0633;0.8124;0
1735;290;1;0;0;0;-1.3632;-0.1546;1
1736;290;2;0;0;0;-1.3632;-0.1546;1
1737;290;3;0;0;0;-1.3632;-0.1546;1
1738;290;4;0;0;0;-1.3632;-0.1546;1
1739;290;5;0;0;0;-1.3632;-0.1546;1
1740;290;6;0;0;0;-1.3632;-0.1546;1
1741;291;1;0;0;0;-0.2857;-1.2526;0
1742;291;2;1;0;0;-0.2857;-1.2526;0
1743;291;3;0;0;0;-0.2857;-1.2526;0
1744;291;4;0;0;0;-0.2857;-1.2526;0
1745;291;5;1;0;0;-0.2857;-1.2526;0
1746;291;6;0;0;0;-0.2857;-1.2526;0
1747;292;1;0;0;0;0.058;-2.1484;0
1748;292;2;1;0;0;0.058;-2.1484;0
1749;292;3;0;0;0;0.058;-2.1484;0
1750;292;4;1;0;0;0.058;-2.1484;0
1751;292;5;0;0;0;0.058;-2.1484;0
1752;292;6;0;0;0;0.058;-2.1484;0
1753;293;1;0;0;0;0.7026;1.67;0
1754;293;2;0;0;0;0.7026;1.67;0
1755;293;3;0;0;0;0.7026;1.67;0
1756;293;4;0;0;0;0.7026;1.67;0
1757;293;5;0;0;0;0.7026;1.67;0
1758;293;6;0;0;0;0.7026;1.67;0
1759;294;1;0;0;0;-0.2808;-1.8505;0
1760;294;2;0;0;0;-0.2808;-1.8505;0
1761;294;3;1;0;0;-0.2808;-1.8505;0
1762;294;4;1;0;0;-0.2808;-1.8505;0
1763;294;5;0;0;0;-0.2808;-1.8505;0
1764;294;6;1;0;0;-0.2808;-1.8505;0
1765;295;1;0;0;0;-0.1495;0.3227;0
1766;295;2;0;0;0;-0.1495;0.3227;0
1767;295;3;0;0;0;-0.1495;0.3227;0
1768;295;4;0;0;0;-0.1495;0.3227;0
1769;295;5;1;0;0;-0.1495;0.3227;0
1770;295;6;1;0;0;-0.1495;0.3227;0
1771;296;1;0;0;0;-1.0305;-2.2936;0
1772;296;2;0;0;0;-1.0305;-2.2936;0
1773;296;3;0;0;0;-1.0305;-2.2936;0
1774;296;4;1;0;0;-1.0305;-2.2936;0
1775;296;5;1;0;0;-1.0305;-2.2936;0
1776;296;6;0;0;0;-1.0305;-2.2936;0
1777;297;1;1;0;0;0.1894;-0.7842;0
1778;297;2;0;0;0;0.1894;-0.7842;0
1779;297;3;1;0;0;0.1894;-0.7842;0
1780;297;4;0;0;0;0.1894;-0.7842;0
1781;297;5;1;0;0;0.1894;-0.7842;0
1782;297;6;0;0;0;0.1894;-0.7842;0
1783;298;1;0;0;0;0.3119;0.1032;0
1784;298;2;1;0;0;0.3119;0.1032;0
1785;298;3;0;0;0;0.3119;0.1032;0
1786;298;4;0;0;0;0.3119;0.1032;0
1787;298;5;0;0;0;0.3119;0.1032;0
1788;298;6;1;0;0;0.3119;0.1032;0
1789;299;1;0;0;0;-0.9256;-1.1356;0
1790;299;2;0;0;0;-0.9256;-1.1356;0
1791;299;3;1;0;0;-0.9256;-1.1356;0
1792;299;4;0;0;0;-0.9256;-1.1356;0
1793;299;5;0;0;0;-0.9256;-1.1356;0
1794;299;6;0;0;0;-0.9256;-1.1356;0
1795;300;1;0;0;0;0.1168;1.4211;0
1796;300;2;0;0;0;0.1168;1.4211;0
1797;300;3;0;0;0;0.1168;1.4211;0
1798;300;4;1;0;0;0.1168;1.4211;0
1799;300;5;1;0;0;0.1168;1.4211;0
1800;300;6;0;0;0;0.1168;1.4211;0
1801;301;1;1;2;0;1.1823;0.4229;1
1802;301;2;0;2;1;1.1823;0.4229;1
1803;301;3;1;2;1;1.1823;0.4229;1
1804;301;4;1;2;1;1.1823;0.4229;1
1805;301;5;0;2;1;1.1823;0.4229;1
1806;301;6;0;2;1;1.1823;0.4229;1
1807;302;1;0;2;0;-0.4167;-2.2753;1
1808;302;2;0;2;1;-0.4167;-2.2753;1
1809;302;3;1;2;1;-0.4167;-2.2753;1
1810;302;4;0;2;1;-0.4167;-2.2753;1
1811;302;5;1;2;1;-0.4167;-2.2753;1
1812;302;6;0;2;1;-0.4167;-2.2753;1
1813;303;1;1;2;0;-0.0577;-0.6444;0
1814;303;2;0;2;1;-0.0577;-0.6444;0
1815;303;3;0;2;1;-0.0577;-0.6444;0
1816;303;4;1;2;1;-0.0577;-0.6444;0
1817;303;5;0;2;1;-0.0577;-0.6444;0
1818;303;6;1;2;1;-0.0577;-0.6444;0
1819;304;1;0;2;0;-0.6336;-1.3266;1
1820;304;2;1;2;1;-0.6336;-1.3266;1
1821;304;3;0;2;1;-0.6336;-1.3266;1
1822;304;4;0;2;1;-0.6336;-1.3266;1
1823;304;5;0;2;1;-0.6336;-1.3266;1
1824;304;6;0;2;1;-0.6336;-1.3266;1
1825;305;1;0;2;0;0.3413;-0.2215;0
1826;305;2;1;2;1;0.3413;-0.2215;0
1827;305;3;0;2;1;0.3413;-0.2215;0
1828;305;4;1;2;1;0.3413;-0.2215;0
1829;305;5;1;2;1;0.3413;-0.2215;0
1830;305;6;0;2;1;0.3413;-0.2215;0
1831;306;1;1;2;0;0.3537;1.0995;1
1832;306;2;1;2;1;0.3537;1.0995;1
1833;306;3;1;2;1;0.3537;1.0995;1
1834;306;4;0;2;1;0.3537;1.0995;1
1835;306;5;0;2;1;0.3537;1.0995;1
1836;306;6;1;2;1;0.3537;1.0995;1
1837;307;1;0;2;0;0.3072;0.1973;1
1838;307;2;0;2;1;0.3072;0.1973;1
1839;307;3;1;2;1;0.3072;0.1973;1
1840;307;4;1;2;1;0.3072;0.1973;1
1841;307;5;0;2;1;0.3072;0.1973;1
1842;307;6;0;2;1;0.3072;0.1973;1
1843;308;1;0;2;0;0.2803;-0.2973;1
1844;308;2;0;2;1;0.2803;-0.2973;1
1845;308;3;0;2;1;0.2803;-0.2973;1
1846;308;4;1;2;1;0.2803;-0.2973;1
1847;308;5;1;2;1;0.2803;-0.2973;1
1848;308;6;0;2;1;0.2803;-0.2973;1
1849;309;1;0;2;0;0.6236;0.4779;0
1850;309;2;1;2;1;0.6236;0.4779;0
1851;309;3;0;2;1;0.6236;0.4779;0
1852;309;4;0;2;1;0.6236;0.4779;0
1853;309;5;1;2;1;0.6236;0.4779;0
1854;309;6;1;2;1;0.6236;0.4779;0
1855;310;1;0;2;0;-0.5649;-0.6393;0
1856;310;2;0;2;1;-0.5649;-0.6393;0
1857;310;3;1;2;1;-0.5649;-0.6393;0
1858;310;4;1;2;1;-0.5649;-0.6393;0
1859;310;5;0;2;1;-0.5649;-0.6393;0
1860;310;6;0;2;1;-0.5649;-0.6393;0
1861;311;1;0;2;0;-1.2468;-0.7226;1
1862;311;2;0;2;1;-1.2468;-0.7226;1
1863;311;3;0;2;1;-1.2468;-0.7226;1
1864;311;4;0;2;1;-1.2468;-0.7226;1
1865;311;5;0;2;1;-1.2468;-0.7226;1
1866;311;6;1;2;1;-1.2468;-0.7226;1
1867;312;1;0;2;0;-0.1613;0.3139;1
1868;312;2;0;2;1;-0.1613;0.3139;1
1869;312;3;1;2;1;-0.1613;0.3139;1
1870;312;4;0;2;1;-0.1613;0.3139;1
1871;312;5;0;2;1;-0.1613;0.3139;1
1872;312;6;0;2;1;-0.1613;0.3139;1
1873;313;1;0;2;0;0.0593;0.1172;1
1874;313;2;1;2;1;0.0593;0.1172;1
1875;313;3;1;2;1;0.0593;0.1172;1
1876;313;4;0;2;1;0.0593;0.1172;1
1877;313;5;0;2;1;0.0593;0.1172;1
1878;313;6;1;2;1;0.0593;0.1172;1
1879;314;1;1;2;0;0.8651;-0.1383;0
1880;314;2;0;2;1;0.8651;-0.1383;0
1881;314;3;1;2;1;0.8651;-0.1383;0
1882;314;4;1;2;1;0.8651;-0.1383;0
1883;314;5;1;2;1;0.8651;-0.1383;0
1884;314;6;1;2;1;0.8651;-0.1383;0
1885;315;1;1;2;0;-0.3169;-0.178;0
1886;315;2;1;2;1;-0.3169;-0.178;0
1887;315;3;0;2;1;-0.3169;-0.178;0
1888;315;4;0;2;1;-0.3169;-0.178;0
1889;315;5;1;2;1;-0.3169;-0.178;0
1890;315;6;0;2;1;-0.3169;-0.178;0
1891;316;1;0;2;0;-0.3018;-0.4857;0
1892;316;2;0;2;1;-0.3018;-0.4857;0
1893;316;3;0;2;1;-0.3018;-0.4857;0
1894;316;4;0;2;1;-0.3018;-0.4857;0
1895;316;5;0;2;1;-0.3018;-0.4857;0
1896;316;6;1;2;1;-0.3018;-0.4857;0
1897;317;1;1;2;0;0.4347;0.5616;0
1898;317;2;0;2;1;0.4347;0.5616;0
1899;317;3;1;2;1;0.4347;0.5616;0
1900;317;4;0;2;1;0.4347;0.5616;0
1901;317;5;1;2;1;0.4347;0.5616;0
1902;317;6;1;2;1;0.4347;0.5616;0
1903;318;1;0;2;0;-1.1303;-0.1975;1
1904;318;2;1;2;1;-1.1303;-0.1975;1
1905;318;3;1;2;1;-1.1303;-0.1975;1
1906;318;4;0;2;1;-1.1303;-0.1975;1
1907;318;5;0;2;1;-1.1303;-0.1975;1
1908;318;6;0;2;1;-1.1303;-0.1975;1
1909;319;1;0;2;0;-0.8707;-0.9237;0
1910;319;2;0;2;1;-0.8707;-0.9237;0
1911;319;3;0;2;1;-0.8707;-0.9237;0
1912;319;4;0;2;1;-0.8707;-0.9237;0
1913;319;5;0;2;1;-0.8707;-0.9237;0
1914;319;6;0;2;1;-0.8707;-0.9237;0
1915;320;1;1;2;0;-0.9206;-0.862;1
1916;320;2;1;2;1;-0.9206;-0.862;1
1917;320;3;0;2;1;-0.9206;-0.862;1
1918;320;4;1;2;1;-0.9206;-0.862;1
1919;320;5;1;2;1;-0.9206;-0.862;1
1920;320;6;0;2;1;-0.9206;-0.862;1
1921;321;1;1;2;0;0.9676;1.576;1
1922;321;2;0;2;1;0.9676;1.576;1
1923;321;3;1;2;1;0.9676;1.576;1
1924;321;4;1;2;1;0.9676;1.576;1
1925;321;5;0;2;1;0.9676;1.576;1
1926;321;6;1;2;1;0.9676;1.576;1
1927;322;1;1;2;0;-0.2572;1.4956;1
1928;322;2;0;2;1;-0.2572;1.4956;1
1929;322;3;1;2;1;-0.2572;1.4956;1
1930;322;4;0;2;1;-0.2572;1.4956;1
1931;322;5;1;2;1;-0.2572;1.4956;1
1932;322;6;0;2;1;-0.2572;1.4956;1
1933;323;1;0;2;0;-0.0588;0.6987;1
1934;323;2;0;2;1;-0.0588;0.6987;1
1935;323;3;1;2;1;-0.0588;0.6987;1
1936;323;4;0;2;1;-0.0588;0.6987;1
1937;323;5;0;2;1;-0.0588;0.6987;1
1938;323;6;1;2;1;-0.0588;0.6987;1
1939;324;1;1;2;0;0.6708;0.3673;0
1940;324;2;0;2;1;0.6708;0.3673;0
1941;324;3;1;2;1;0.6708;0.3673;0
1942;324;4;0;2;1;0.6708;0.3673;0
1943;324;5;1;2;1;0.6708;0.3673;0
1944;324;6;0;2;1;0.6708;0.3673;0
1945;325;1;0;2;0;-1.921;-3.0841;0
1946;325;2;0;2;1;-1.921;-3.0841;0
1947;325;3;1;2;1;-1.921;-3.0841;0
1948;325;4;0;2;1;-1.921;-3.0841;0
1949;325;5;0;2;1;-1.921;-3.0841;0
1950;325;6;0;2;1;-1.921;-3.0841;0
1951;326;1;0;2;0;-0.8884;-0.4131;1
1952;326;2;0;2;1;-0.8884;-0.4131;1
1953;326;3;0;2;1;-0.8884;-0.4131;1
1954;326;4;1;2;1;-0.8884;-0.4131;1
1955;326;5;0;2;1;-0.8884;-0.4131;1
1956;326;6;0;2;1;-0.8884;-0.4131;1
1957;327;1;0;2;0;0.8666;1.0135;1
1958;327;2;1;2;1;0.8666;1.0135;1
1959;327;3;1;2;1;0.8666;1.0135;1
1960;327;4;1;2;1;0.8666;1.0135;1
1961;327;5;0;2;1;0.8666;1.0135;1
1962;327;6;1;2;1;0.8666;1.0135;1
1963;328;1;0;2;0;0.1708;0.0224;1
1964;328;2;1;2;1;0.1708;0.0224;1
1965;328;3;1;2;1;0.1708;0.0224;1
1966;328;4;1;2;1;0.1708;0.0224;1
1967;328;5;1;2;1;0.1708;0.0224;1
1968;328;6;1;2;1;0.1708;0.0224;1
1969;329;1;1;2;0;0.22;0.378;1
1970;329;2;0;2;1;0.22;0.378;1
1971;329;3;1;2;1;0.22;0.378;1
1972;329;4;1;2;1;0.22;0.378;1
1973;329;5;0;2;1;0.22;0.378;1
1974;329;6;0;2;1;0.22;0.378;1
1975;330;1;1;2;0;0.3877;0.582;0
1976;330;2;1;2;1;0.3877;0.582;0
1977;330;3;1;2;1;0.3877;0.582;0
1978;330;4;1;2;1;0.3877;0.582;0
1979;330;5;0;2;1;0.3877;0.582;0
1980;330;6;0;2;1;0.3877;0.582;0
1981;331;1;0;2;0;-0.8863;0.1118;0
1982;331;2;0;2;1;-0.8863;0.1118;0
1983;331;3;0;2;1;-0.8863;0.1118;0
1984;331;4;0;2;1;-0.8863;0.1118;0
1985;331;5;0;2;1;-0.8863;0.1118;0
1986;331;6;0;2;1;-0.8863;0.1118;0
1987;332;1;0;2;0;-0.0503;0.0363;1
1988;332;2;0;2;1;-0.0503;0.0363;1
1989;332;3;0;2;1;-0.0503;0.0363;1
1990;332;4;0;2;1;-0.0503;0.0363;1
1991;332;5;0;2;1;-0.0503;0.0363;1
1992;332;6;1;2;1;-0.0503;0.0363;1
1993;333;1;1;2;0;-0.4671;-0.6225;0
1994;333;2;0;2;1;-0.4671;-0.6225;0
1995;333;3;0;2;1;-0.4671;-0.6225;0
1996;333;4;1;2;1;-0.4671;-0.6225;0
1997;333;5;1;2;1;-0.4671;-0.6225;0
1998;333;6;1;2;1;-0.4671;-0.6225;0
1999;334;1;0;2;0;0.1012;0.6646;1
2000;334;2;1;2;1;0.1012;0.6646;1
2001;334;3;1;2;1;0.1012;0.6646;1
2002;334;4;0;2;1;0.1012;0.6646;1
2003;334;5;0;2;1;0.1012;0.6646;1
2004;334;6;0;2;1;0.1012;0.6646;1
2005;335;1;1;2;0;0.9255;0.0791;1
2006;335;2;1;2;1;0.9255;0.0791;1
2007;335;3;0;2;1;0.9255;0.0791;1
2008;335;4;0;2;1;0.9255;0.0791;1
2009;335;5;0;2;1;0.9255;0.0791;1
2010;335;6;0;2;1;0.9255;0.0791;1
2011;336;1;0;2;0;-0.1381;0.2947;1
2012;336;2;1;2;1;-0.1381;0.2947;1
2013;336;3;0;2;1;-0.1381;0.2947;1
2014;336;4;0;2;1;-0.1381;0.2947;1
2015;336;5;0;2;1;-0.1381;0.2947;1
2016;336;6;1;2;1;-0.1381;0.2947;1
2017;337;1;0;2;0;0.1805;1.3524;1
2018;337;2;0;2;1;0.1805;1.3524;1
2019;337;3;1;2;1;0.1805;1.3524;1
2020;337;4;0;2;1;0.1805;1.3524;1
2021;337;5;0;2;1;0.1805;1.3524;1
2022;337;6;0;2;1;0.1805;1.3524;1
2023;338;1;0;2;0;0.5767;0.3907;0
2024;338;2;0;2;1;0.5767;0.3907;0
2025;338;3;1;2;1;0.5767;0.3907;0
2026;338;4;1;2;1;0.5767;0.3907;0
2027;338;5;0;2;1;0.5767;0.3907;0
2028;338;6;0;2;1;0.5767;0.3907;0
2029;339;1;1;2;0;-0.1713;-0.0367;0
2030;339;2;0;2;1;-0.1713;-0.0367;0
2031;339;3;1;2;1;-0.1713;-0.0367;0
2032;339;4;1;2;1;-0.1713;-0.0367;0
2033;339;5;0;2;1;-0.1713;-0.0367;0
2034;339;6;0;2;1;-0.1713;-0.0367;0
2035;340;1;0;2;0;0.518;-0.0848;0
2036;340;2;1;2;1;0.518;-0.0848;0
2037;340;3;1;2;1;0.518;-0.0848;0
2038;340;4;1;2;1;0.518;-0.0848;0
2039;340;5;1;2;1;0.518;-0.0848;0
2040;340;6;0;2;1;0.518;-0.0848;0
2041;341;1;1;2;0;0.333;-0.4985;1
2042;341;2;0;2;1;0.333;-0.4985;1
2043;341;3;0;2;1;0.333;-0.4985;1
2044;341;4;0;2;1;0.333;-0.4985;1
2045;341;5;1;2;1;0.333;-0.4985;1
2046;341;6;0;2;1;0.333;-0.4985;1
2047;342;1;0;2;0;0.8351;1.4113;1
2048;342;2;1;2;1;0.8351;1.4113;1
2049;342;3;1;2;1;0.8351;1.4113;1
2050;342;4;0;2;1;0.8351;1.4113;1
2051;342;5;1;2;1;0.8351;1.4113;1
2052;342;6;1;2;1;0.8351;1.4113;1
2053;343;1;0;2;0;-0.3775;-1.0928;1
2054;343;2;1;2;1;-0.3775;-1.0928;1
2055;343;3;0;2;1;-0.3775;-1.0928;1
2056;343;4;0;2;1;-0.3775;-1.0928;1
2057;343;5;0;2;1;-0.3775;-1.0928;1
2058;343;6;0;2;1;-0.3775;-1.0928;1
2059;344;1;0;2;0;0.2779;0.3158;0
2060;344;2;0;2;1;0.2779;0.3158;0
2061;344;3;0;2;1;0.2779;0.3158;0
2062;344;4;1;2;1;0.2779;0.3158;0
2063;344;5;0;2;1;0.2779;0.3158;0
2064;344;6;0;2;1;0.2779;0.3158;0
2065;345;1;0;2;0;-0.0714;0.6091;0
2066;345;2;0;2;1;-0.0714;0.6091;0
2067;345;3;1;2;1;-0.0714;0.6091;0
2068;345;4;0;2;1;-0.0714;0.6091;0
2069;345;5;0;2;1;-0.0714;0.6091;0
2070;345;6;1;2;1;-0.0714;0.6091;0
2071;346;1;0;2;0;0.4278;1.0768;0
2072;346;2;0;2;1;0.4278;1.0768;0
2073;346;3;1;2;1;0.4278;1.0768;0
2074;346;4;0;2;1;0.4278;1.0768;0
2075;346;5;1;2;1;0.4278;1.0768;0
2076;346;6;0;2;1;0.4278;1.0768;0
2077;347;1;0;2;0;-0.2595;0.9178;0
2078;347;2;0;2;1;-0.2595;0.9178;0
2079;347;3;0;2;1;-0.2595;0.9178;0
2080;347;4;1;2;1;-0.2595;0.9178;0
2081;347;5;0;2;1;-0.2595;0.9178;0
2082;347;6;1;2;1;-0.2595;0.9178;0
2083;348;1;0;2;0;-0.1929;-1.6508;1
2084;348;2;1;2;1;-0.1929;-1.6508;1
2085;348;3;0;2;1;-0.1929;-1.6508;1
2086;348;4;1;2;1;-0.1929;-1.6508;1
2087;348;5;0;2;1;-0.1929;-1.6508;1
2088;348;6;0;2;1;-0.1929;-1.6508;1
2089;349;1;0;2;0;0.0641;0.1313;1
2090;349;2;0;2;1;0.0641;0.1313;1
2091;349;3;1;2;1;0.0641;0.1313;1
2092;349;4;1;2;1;0.0641;0.1313;1
2093;349;5;0;2;1;0.0641;0.1313;1
2094;349;6;1;2;1;0.0641;0.1313;1
2095;350;1;0;2;0;-1.2287;0.5299;1
2096;350;2;0;2;1;-1.2287;0.5299;1
2097;350;3;0;2;1;-1.2287;0.5299;1
2098;350;4;0;2;1;-1.2287;0.5299;1
2099;350;5;0;2;1;-1.2287;0.5299;1
2100;350;6;0;2;1;-1.2287;0.5299;1
2101;351;1;0;2;0;-0.4398;-0.7888;0
2102;351;2;0;2;1;-0.4398;-0.7888;0
2103;351;3;0;2;1;-0.4398;-0.7888;0
2104;351;4;0;2;1;-0.4398;-0.7888;0
2105;351;5;0;2;1;-0.4398;-0.7888;0
2106;351;6;0;2;1;-0.4398;-0.7888;0
2107;352;1;0;2;0;0.1109;0.6375;1
2108;352;2;0;2;1;0.1109;0.6375;1
2109;352;3;0;2;1;0.1109;0.6375;1
2110;352;4;1;2;1;0.1109;0.6375;1
2111;352;5;0;2;1;0.1109;0.6375;1
2112;352;6;1;2;1;0.1109;0.6375;1
2113;353;1;1;2;0;0.4355;0.8709;1
2114;353;2;0;2;1;0.4355;0.8709;1
2115;353;3;1;2;1;0.4355;0.8709;1
2116;353;4;1;2;1;0.4355;0.8709;1
2117;353;5;0;2;1;0.4355;0.8709;1
2118;353;6;0;2;1;0.4355;0.8709;1
2119;354;1;0;2;0;0.901;1.7376;1
2120;354;2;1;2;1;0.901;1.7376;1
2121;354;3;0;2;1;0.901;1.7376;1
2122;354;4;0;2;1;0.901;1.7376;1
2123;354;5;1;2;1;0.901;1.7376;1
2124;354;6;1;2;1;0.901;1.7376;1
2125;355;1;1;2;0;0.0889;-0.7226;1
2126;355;2;0;2;1;0.0889;-0.7226;1
2127;355;3;0;2;1;0.0889;-0.7226;1
2128;355;4;0;2;1;0.0889;-0.7226;1
2129;355;5;1;2;1;0.0889;-0.7226;1
2130;355;6;1;2;1;0.0889;-0.7226;1
2131;356;1;0;2;0;-0.9787;-0.4823;0
2132;356;2;0;2;1;-0.9787;-0.4823;0
2133;356;3;0;2;1;-0.9787;-0.4823;0
2134;356;4;0;2;1;-0.9787;-0.4823;0
2135;356;5;0;2;1;-0.9787;-0.4823;0
2136;356;6;0;2;1;-0.9787;-0.4823;0
2137;357;1;1;2;0;1.00E-04;0.2875;0
2138;357;2;1;2;1;1.00E-04;0.2875;0
2139;357;3;1;2;1;1.00E-04;0.2875;0
2140;357;4;1;2;1;1.00E-04;0.2875;0
2141;357;5;0;2;1;1.00E-04;0.2875;0
2142;357;6;0;2;1;1.00E-04;0.2875;0
2143;358;1;1;2;0;0.7625;0.2255;1
2144;358;2;0;2;1;0.7625;0.2255;1
2145;358;3;1;2;1;0.7625;0.2255;1
2146;358;4;1;2;1;0.7625;0.2255;1
2147;358;5;0;2;1;0.7625;0.2255;1
2148;358;6;1;2;1;0.7625;0.2255;1
2149;359;1;0;2;0;0.3495;2.1699;0
2150;359;2;0;2;1;0.3495;2.1699;0
2151;359;3;0;2;1;0.3495;2.1699;0
2152;359;4;1;2;1;0.3495;2.1699;0
2153;359;5;1;2;1;0.3495;2.1699;0
2154;359;6;0;2;1;0.3495;2.1699;0
2155;360;1;1;2;0;0.3628;0.4406;1
2156;360;2;0;2;1;0.3628;0.4406;1
2157;360;3;1;2;1;0.3628;0.4406;1
2158;360;4;1;2;1;0.3628;0.4406;1
2159;360;5;0;2;1;0.3628;0.4406;1
2160;360;6;1;2;1;0.3628;0.4406;1
2161;361;1;0;2;0;-0.3503;-0.3195;0
2162;361;2;0;2;1;-0.3503;-0.3195;0
2163;361;3;1;2;1;-0.3503;-0.3195;0
2164;361;4;0;2;1;-0.3503;-0.3195;0
2165;361;5;1;2;1;-0.3503;-0.3195;0
2166;361;6;0;2;1;-0.3503;-0.3195;0
2167;362;1;0;2;0;0.0387;-0.4378;0
2168;362;2;1;2;1;0.0387;-0.4378;0
2169;362;3;0;2;1;0.0387;-0.4378;0
2170;362;4;0;2;1;0.0387;-0.4378;0
2171;362;5;1;2;1;0.0387;-0.4378;0
2172;362;6;0;2;1;0.0387;-0.4378;0
2173;363;1;0;2;0;-0.2141;1.076;1
2174;363;2;0;2;1;-0.2141;1.076;1
2175;363;3;1;2;1;-0.2141;1.076;1
2176;363;4;0;2;1;-0.2141;1.076;1
2177;363;5;1;2;1;-0.2141;1.076;1
2178;363;6;0;2;1;-0.2141;1.076;1
2179;364;1;0;2;0;0.4277;-0.2408;0
2180;364;2;1;2;1;0.4277;-0.2408;0
2181;364;3;0;2;1;0.4277;-0.2408;0
2182;364;4;0;2;1;0.4277;-0.2408;0
2183;364;5;1;2;1;0.4277;-0.2408;0
2184;364;6;1;2;1;0.4277;-0.2408;0
2185;365;1;1;2;0;0.0094;0.5623;1
2186;365;2;0;2;1;0.0094;0.5623;1
2187;365;3;1;2;1;0.0094;0.5623;1
2188;365;4;1;2;1;0.0094;0.5623;1
2189;365;5;1;2;1;0.0094;0.5623;1
2190;365;6;1;2;1;0.0094;0.5623;1
2191;366;1;0;2;0;-1.5761;-0.2602;0
2192;366;2;0;2;1;-1.5761;-0.2602;0
2193;366;3;0;2;1;-1.5761;-0.2602;0
2194;366;4;0;2;1;-1.5761;-0.2602;0
2195;366;5;0;2;1;-1.5761;-0.2602;0
2196;366;6;0;2;1;-1.5761;-0.2602;0
2197;367;1;0;4;0;0.1028;1.3755;1
2198;367;2;0;4;0;0.1028;1.3755;1
2199;367;3;1;4;0;0.1028;1.3755;1
2200;367;4;0;4;1;0.1028;1.3755;1
2201;367;5;1;4;1;0.1028;1.3755;1
